user_id,movie,rating
1276913,Starsky & Hutch: Season 3,4
1850680,Bon Jovi: Live From London,1
2217731,Bon Jovi: Live From London,3
200255,Bon Jovi: Live From London,5
542786,Earth,5
1174910,Earth,1
1650301,Earth,1
2532865,VeggieTales Classics: Larry-Boy & The Fib from Outer Space,4
1268697,VeggieTales Classics: Larry-Boy & The Fib from Outer Space,3
1543292,VeggieTales Classics: Larry-Boy & The Fib from Outer Space,1
1128809,Grease 2,5
1945809,Grease 2,4
1770501,Grease 2,5
1844276,Alien Quadrilogy: Bonus Material,1
2400678,Alien Quadrilogy: Bonus Material,3
613501,Alien Quadrilogy: Bonus Material,3
1028316,The Twilight Zone: Vol: 33,5
301176,The Twilight Zone: Vol: 33,5
948367,The Twilight Zone: Vol: 33,5
712664,Identity,5
1945809,Identity,4
1109700,Identity,4
185150,Air Bud: World Pup,3
496476,Air Bud: World Pup,5
2173336,Air Bud: World Pup,3
1945809,Firefly,2
1116838,Firefly,5
1561326,Firefly,4
2423875,Ghost Rider: The Final Ride,5
528098,Ghost Rider: The Final Ride,5
1907667,Ghost Rider: The Final Ride,4
1589961,Halloween III: Season of the Witch,3
2059652,Halloween III: Season of the Witch,2
492498,Halloween III: Season of the Witch,4
1987434,Case Closed: Season 5,1
1697479,Case Closed: Season 5,1
1179646,Case Closed: Season 5,1
1762881,It Happened Tomorrow,5
2625420,It Happened Tomorrow,2
2436518,It Happened Tomorrow,5
2274587,Praise,3
2159587,Praise,3
508962,Praise,2
2340465,Benny Hill: Golden Classics,2
1016732,Benny Hill: Golden Classics,4
334292,Benny Hill: Golden Classics,3
2445646,Pandora and the Flying Dutchman,2
2252769,Pandora and the Flying Dutchman,2
461110,Pandora and the Flying Dutchman,2
181725,Being John Malkovich,3
2240318,Being John Malkovich,1
1648646,Being John Malkovich,1
169485,Full Moon in Paris,4
1734805,Full Moon in Paris,5
364518,Full Moon in Paris,2
1174811,Return to Sin City: A Tribute to Gram Parsons,2
2373109,Return to Sin City: A Tribute to Gram Parsons,1
291816,Return to Sin City: A Tribute to Gram Parsons,5
2309436,Devil Girl from Mars,2
617861,Devil Girl from Mars,2
242948,Devil Girl from Mars,1
1507459,Please Teacher!,1
2576852,Please Teacher!,4
2029829,Please Teacher!,2
1651307,Immortality,3
2628220,Immortality,4
269978,Immortality,5
2628220,Rudy,3
1401310,Rudy,3
68365,Rudy,4
2520799,The Twilight Zone: Vol: 41,1
949827,The Twilight Zone: Vol: 41,5
789787,The Twilight Zone: Vol: 41,5
712664,Citizen X,5
1945809,Citizen X,4
1109700,Citizen X,5
712664,Sex Is Comedy,5
306466,Sex Is Comedy,4
1945809,Sex Is Comedy,4
1436762,The Enforcer,3
573364,The Enforcer,2
339532,The Enforcer,1
1943087,Rebecca,3
1331154,Rebecca,3
951709,Rebecca,4
2314362,Jesus and His Times,5
903692,Jesus and His Times,4
1990901,Jesus and His Times,4
994483,Nothing to Lose,4
313627,Nothing to Lose,5
2411591,Nothing to Lose,4
1943087,Not Another Teen Movie,5
1734805,Not Another Teen Movie,2
364518,Not Another Teen Movie,3
1989800,Excess Baggage,3
2503129,Excess Baggage,4
306466,Excess Baggage,2
1369425,Bataan Rescue: American Experience,1
1276913,Bataan Rescue: American Experience,5
1744889,Bataan Rescue: American Experience,1
1079762,The Color of Money,4
1850680,The Color of Money,1
1413031,The Color of Money,5
1734805,For the Boys,2
364518,For the Boys,3
716091,For the Boys,4
2164355,Brief Crossing,5
306466,Brief Crossing,1
2560405,Brief Crossing,3
1687506,The Phantom of the Opera: Special Edition: Bonus Material,1
2051031,The Phantom of the Opera: Special Edition: Bonus Material,2
954808,The Phantom of the Opera: Special Edition: Bonus Material,3
2620671,Brooklyn Babylon,4
1575876,Brooklyn Babylon,4
504195,Brooklyn Babylon,5
1712147,VeggieTales: Dave and the Giant Pickle,2
617814,VeggieTales: Dave and the Giant Pickle,3
2189900,VeggieTales: Dave and the Giant Pickle,3
828567,Nine Innings from Ground Zero,5
1228922,Nine Innings from Ground Zero,5
2200103,Nine Innings from Ground Zero,4
1556891,America's Next Top Model: Cycle 1,5
2325737,America's Next Top Model: Cycle 1,3
1409354,America's Next Top Model: Cycle 1,3
1011839,Tupac Vs:,5
1744889,Tupac Vs:,4
846887,Tupac Vs:,5
668404,From the Hip,4
1755092,From the Hip,4
78986,From the Hip,2
295983,Buffalo '66,5
2551641,Buffalo '66,4
248932,Buffalo '66,3
1392773,The Return of the King,4
712664,The Return of the King,4
1990901,The Return of the King,2
41412,Native American Medicine,1
1281187,Native American Medicine,3
2024848,Native American Medicine,5
315356,What Women Want,3
380960,What Women Want,3
2398258,What Women Want,2
2354291,Free Willy,4
185150,Free Willy,2
2619271,Free Willy,1
2256305,Absolute Beginners,4
1432761,Absolute Beginners,2
921064,Absolute Beginners,3
1990901,Tempo,2
2321082,Tempo,2
1809758,Tempo,3
608309,Naked World,2
24473,Naked World,3
91166,Naked World,3
333490,John Carpenter: The Man and His Movies,1
755735,John Carpenter: The Man and His Movies,3
2164355,John Carpenter: The Man and His Movies,3
896780,Vietnam: A Television History,3
888862,Vietnam: A Television History,4
859821,Vietnam: A Television History,2
1488844,The Psychic,2
1341444,The Psychic,4
2430508,The Psychic,4
1922825,Magnetic Storm: Nova,4
1907667,Magnetic Storm: Nova,3
263315,Magnetic Storm: Nova,2
134768,Six Degrees of Separation,4
862759,Six Degrees of Separation,5
1765381,Six Degrees of Separation,4
306466,CSI: Season 1,3
2439005,CSI: Season 1,4
1945809,CSI: Season 1,2
2028934,Mystery Men,5
716091,Mystery Men,5
1527030,Mystery Men,1
2423875,Rory O'Shea Was Here,4
1734805,Rory O'Shea Was Here,1
1392773,Rory O'Shea Was Here,2
403656,Flash Gordon Conquers the Universe,3
1548433,Flash Gordon Conquers the Universe,4
802657,Flash Gordon Conquers the Universe,4
1212306,Cold Feet: Season 3,2
1109700,Cold Feet: Season 3,5
1062724,Cold Feet: Season 3,3
1850680,Fly Away Home,1
2541025,Fly Away Home,4
1227322,Fly Away Home,1
1392773,Upright Citizens Brigade: Season 1,5
1990901,Upright Citizens Brigade: Season 1,4
69867,Upright Citizens Brigade: Season 1,3
769527,Orca: The Killer Whale,5
644827,Orca: The Killer Whale,4
282391,Orca: The Killer Whale,5
2098867,The Wicksboro Incident,3
713716,The Wicksboro Incident,4
1602873,The Wicksboro Incident,2
1907667,Brother Bear (Theatrical Widescreen Version),2
1329182,Brother Bear (Theatrical Widescreen Version),1
1695739,Brother Bear (Theatrical Widescreen Version),3
1697479,The Simpsons: Season 3,5
231140,The Simpsons: Season 3,3
1601783,The Simpsons: Season 3,3
185150,BASEketball,5
1527030,BASEketball,4
1990901,BASEketball,5
477388,The Ghost and the Darkness,4
1331154,The Ghost and the Darkness,1
1380819,The Ghost and the Darkness,5
364518,Memories,3
69867,Memories,4
306466,Memories,3
175214,VeggieTales: Esther,2
2581970,VeggieTales: Esther,3
497196,VeggieTales: Esther,3
828567,Extreme Measures,5
1228922,Extreme Measures,5
577397,Extreme Measures,4
923325,Lock,2
306466,Lock,3
2560405,Lock,5
1734805,Qurbani,4
716091,Qurbani,4
1025579,Qurbani,1
2625420,Rogue Trader,2
1508073,Rogue Trader,4
751812,Rogue Trader,3
1109700,A Better Tomorrow II,3
1712147,A Better Tomorrow II,3
25382,A Better Tomorrow II,3
1990901,All the Pretty Horses,4
765331,All the Pretty Horses,2
1109700,All the Pretty Horses,5
1183304,Space Is the Place,4
1402412,Space Is the Place,3
546726,Space Is the Place,5
2625420,The Dawning,2
2292389,The Dawning,2
2100975,The Dawning,5
574843,Great North: IMAX,2
2320307,Great North: IMAX,3
1738234,Great North: IMAX,3
1089368,Bad Boys,4
2442,Bad Boys,4
1184218,Bad Boys,2
185150,Randy Travis Live: It Was Just a Matter of Time,2
1026389,Randy Travis Live: It Was Just a Matter of Time,5
946314,Randy Travis Live: It Was Just a Matter of Time,2
2625420,Eddie and the Cruisers,2
90798,Eddie and the Cruisers,4
2233410,Eddie and the Cruisers,3
276813,The Hitchhiker's Guide to the Galaxy,2
1276913,The Hitchhiker's Guide to the Galaxy,3
175214,The Hitchhiker's Guide to the Galaxy,3
30878,The World of Suzie Wong,4
2482233,The World of Suzie Wong,2
716091,The World of Suzie Wong,5
903692,Pavement: Slow Century,3
1850680,Pavement: Slow Century,1
777777,Pavement: Slow Century,3
1696725,The Hurricane,4
1830660,The Hurricane,3
1420822,The Hurricane,4
1943087,The Wasp Woman/Attack of the Giant Leeches,5
1734805,The Wasp Woman/Attack of the Giant Leeches,5
716091,The Wasp Woman/Attack of the Giant Leeches,4
2031561,The Outsiders: The Complete Novel (Extended Edition),1
1998117,The Outsiders: The Complete Novel (Extended Edition),4
76196,The Outsiders: The Complete Novel (Extended Edition),4
1265764,The Looney Tunes Golden Collection: Vol: 2,3
946314,The Looney Tunes Golden Collection: Vol: 2,3
1421919,The Looney Tunes Golden Collection: Vol: 2,3
1987434,Japon,4
1215826,Japon,5
1056998,Japon,5
649306,Pippi's Adventures on the South Seas,4
99465,Pippi's Adventures on the South Seas,2
2116703,Pippi's Adventures on the South Seas,1
542786,Betrayed,3
1850680,Betrayed,1
1129423,Betrayed,4
1945809,Ricochet,2
887273,Ricochet,3
754082,Ricochet,4
712664,Collateral Damage,4
306466,Collateral Damage,2
1945809,Collateral Damage,3
2354291,The Alexander Technique,4
868399,The Alexander Technique,4
2173336,The Alexander Technique,3
2133923,Steel Angel Kurumi 2,3
1254903,Steel Angel Kurumi 2,3
1050001,Steel Angel Kurumi 2,2
305151,All Creatures Great and Small: Series 3,4
2209675,All Creatures Great and Small: Series 3,3
2164125,All Creatures Great and Small: Series 3,2
1379923,Argentosoma,5
1401310,Argentosoma,5
383894,Argentosoma,4
1519388,Eric Clapton: Crossroads Guitar Festival 2004,4
1809758,Eric Clapton: Crossroads Guitar Festival 2004,3
41412,Eric Clapton: Crossroads Guitar Festival 2004,3
2050416,Garfield and Friends: Vol: 2,5
448870,Garfield and Friends: Vol: 2,5
1640419,Garfield and Friends: Vol: 2,3
889439,Architectures,3
1850680,Architectures,3
853261,Architectures,4
294962,The Judy Garland Show,4
1850680,The Judy Garland Show,1
1861514,The Judy Garland Show,5
1907667,On Golden Pond,5
1850680,On Golden Pond,1
1543292,On Golden Pond,1
2354291,Directors: Ron Howard,3
364518,Directors: Ron Howard,2
1392773,Directors: Ron Howard,4
1663216,Spliced,2
2041711,Spliced,2
1998055,Spliced,3
557167,The Secret Garden,2
2503680,The Secret Garden,1
2229072,The Secret Garden,1
1990901,Little Rascals #1-2,3
889439,Little Rascals #1-2,4
1331154,Little Rascals #1-2,4
1945809,Where the Day Takes You,4
132390,Where the Day Takes You,3
41412,Where the Day Takes You,3
2541216,Classic Albums: Phil Collins: Face Value,4
1744889,Classic Albums: Phil Collins: Face Value,3
1296163,Classic Albums: Phil Collins: Face Value,3
2006951,The Legend 2,4
1543292,The Legend 2,4
520465,The Legend 2,5
1583391,Buffalo Soldiers,4
193498,Buffalo Soldiers,4
1276913,Buffalo Soldiers,5
946314,Black Adder Back & Forth,2
306466,Black Adder Back & Forth,2
388088,Black Adder Back & Forth,2
1945809,Paul McCartney and Friends: The PETA Concert for Party Animals,3
41412,Paul McCartney and Friends: The PETA Concert for Party Animals,4
1228922,Paul McCartney and Friends: The PETA Concert for Party Animals,2
2625420,Sliders: Season 3,2
976527,Sliders: Season 3,1
961177,Sliders: Season 3,5
1294425,Doctor Who: The Green Death,5
50996,Doctor Who: The Green Death,5
1649755,Doctor Who: The Green Death,5
1294425,Pride FC: Grand Prix Opening Round,5
568620,Pride FC: Grand Prix Opening Round,4
1901597,Pride FC: Grand Prix Opening Round,5
1653174,Wrong Guy,1
1268697,Wrong Guy,4
879247,Wrong Guy,5
452013,Centre Stage,4
1164467,Centre Stage,4
577553,Centre Stage,4
2518357,Chariots of the Gods,3
497196,Chariots of the Gods,5
76196,Chariots of the Gods,3
1307210,Gigantic: A Tale of Two Johns,4
2104214,Gigantic: A Tale of Two Johns,1
1272587,Gigantic: A Tale of Two Johns,3
1283048,Suite 16,1
2104214,Suite 16,4
1744889,Suite 16,3
1543292,VeggieTales: The Ballad of Little Joe,1
154959,VeggieTales: The Ballad of Little Joe,2
2012897,VeggieTales: The Ballad of Little Joe,1
231140,Heartbreak Hotel,3
1228922,Heartbreak Hotel,5
848760,Heartbreak Hotel,2
887273,Dirty War,2
1744889,Dirty War,1
888595,Dirty War,3
1907667,Wes Craven's Chiller,3
764281,Wes Craven's Chiller,3
263315,Wes Craven's Chiller,4
478149,Ken Burns' America: Thomas Hart Benton,2
1977959,Ken Burns' America: Thomas Hart Benton,3
922922,Ken Burns' America: Thomas Hart Benton,2
862759,Dracula's Curse,5
1174811,Dracula's Curse,4
2625420,Dracula's Curse,2
68845,Saiyuki Reload,2
2270997,Saiyuki Reload,2
764750,Saiyuki Reload,2
1651307,Undertow,5
1650301,Undertow,3
711376,Undertow,1
2014531,Superman the Animated Series: A Little Piece of Home,3
2330282,Superman the Animated Series: A Little Piece of Home,4
1245761,Superman the Animated Series: A Little Piece of Home,4
2059652,Midsomer Murders: Written in Blood,4
519545,Midsomer Murders: Written in Blood,4
1294425,Midsomer Murders: Written in Blood,3
160977,The Night Visitor,5
759018,The Night Visitor,2
120539,The Night Visitor,5
808913,The Villain,4
1348415,The Villain,5
1759750,The Villain,2
659794,Thrill Ride: The Science of Fun: IMAX,4
1276913,Thrill Ride: The Science of Fun: IMAX,4
1306185,Thrill Ride: The Science of Fun: IMAX,4
1447783,English Grammar: The Standard Deviants,4
1507459,English Grammar: The Standard Deviants,2
2560286,English Grammar: The Standard Deviants,3
2625420,Night Caller from Outer Space,2
1412961,Night Caller from Outer Space,3
1574595,Night Caller from Outer Space,3
160977,Alaska,3
1977959,Alaska,3
609302,Alaska,3
1109700,Robot Stories,1
1561326,Robot Stories,5
383894,Robot Stories,3
1219660,Miracle of Life: Pregnancy Workout,5
2460625,Miracle of Life: Pregnancy Workout,2
2048085,Miracle of Life: Pregnancy Workout,3
2317555,Henry VIII,1
2625420,Henry VIII,2
1374336,Henry VIII,2
2312677,Don't Look in the Basement,3
238407,Don't Look in the Basement,4
1227848,Don't Look in the Basement,5
1162007,The Narrow Margin,2
441324,The Narrow Margin,3
478149,The Narrow Margin,4
117277,Danielle Steel's Fine Things,4
146851,Danielle Steel's Fine Things,2
938385,Danielle Steel's Fine Things,4
2030646,Etoiles: Dancers of the Paris Opera Ballet,5
2473869,Etoiles: Dancers of the Paris Opera Ballet,4
757109,Etoiles: Dancers of the Paris Opera Ballet,3
1917746,The Rookie,3
1940735,The Rookie,3
2245613,The Rookie,5
306466,Bram Stoker's Dracula,2
765331,Bram Stoker's Dracula,1
1380819,Bram Stoker's Dracula,4
2423875,Cry of the Banshee / Murders in the Rue Morgue: Double Feature,2
364518,Cry of the Banshee / Murders in the Rue Morgue: Double Feature,2
712664,Cry of the Banshee / Murders in the Rue Morgue: Double Feature,4
1907667,A Guy Thing,3
146200,A Guy Thing,5
441324,A Guy Thing,4
349387,The Architecture of Doom,2
1447783,The Architecture of Doom,3
2289614,The Architecture of Doom,1
214166,Sunshine State,2
1888171,Sunshine State,5
487105,Sunshine State,3
1402412,The Shooting,2
306466,The Shooting,2
1499761,The Shooting,3
1384836,Lawyer Lawyer,2
2502155,Lawyer Lawyer,4
329712,Lawyer Lawyer,2
497196,The Flaming Lips: The Fearless Freaks,2
2625420,The Flaming Lips: The Fearless Freaks,2
126998,The Flaming Lips: The Fearless Freaks,3
771345,Saturday Night and Sunday Morning,5
2605580,Saturday Night and Sunday Morning,5
2494064,Saturday Night and Sunday Morning,3
1712147,Winds of Terror,3
1395430,Winds of Terror,3
390508,Winds of Terror,4
2609870,Biggie & Tupac,1
2403946,Biggie & Tupac,2
2574153,Biggie & Tupac,3
771345,Gothic,4
487119,Gothic,4
2532865,Gothic,3
1488957,Winnie the Pooh: Spookable / Frankenpooh,2
233058,Winnie the Pooh: Spookable / Frankenpooh,5
2583660,Winnie the Pooh: Spookable / Frankenpooh,1
577397,2001: A Space Travesty,3
1426448,2001: A Space Travesty,3
1390390,2001: A Space Travesty,3
276813,The Toxic Avenger,3
659794,The Toxic Avenger,3
2640473,The Toxic Avenger,1
69867,American Gothic: The Complete Series,4
1945809,American Gothic: The Complete Series,1
1744889,American Gothic: The Complete Series,4
2205253,2002 Olympic Figure Skating Competition,5
1219206,2002 Olympic Figure Skating Competition,5
991350,2002 Olympic Figure Skating Competition,4
743701,People I Know,2
635363,People I Know,5
748247,People I Know,3
765331,Musafir,4
2336678,Musafir,1
1212306,Musafir,1
1639705,Ratcatcher,4
1426869,Ratcatcher,3
1227322,Ratcatcher,1
716091,The Einstein of Sex,4
1744889,The Einstein of Sex,3
1712147,The Einstein of Sex,2
1397870,Disturbed: M:O:L:,3
1005101,Disturbed: M:O:L:,3
2309150,Disturbed: M:O:L:,4
2224475,Kill by Inches,4
2625420,Kill by Inches,2
240705,Kill by Inches,5
603277,Madonna: What It Feels Like for a Girl,1
1837284,Madonna: What It Feels Like for a Girl,3
2254664,Madonna: What It Feels Like for a Girl,1
2459251,Spice World,3
232549,Spice World,4
1088563,Spice World,5
1744889,Supercop 2,1
1330445,Supercop 2,5
727449,Supercop 2,1
1583391,The Van,1
276813,The Van,2
951709,The Van,5
1492487,Spider-Man: The Ultimate Villain Showdown,1
830363,Spider-Man: The Ultimate Villain Showdown,1
155342,Spider-Man: The Ultimate Villain Showdown,1
1294425,Eleanor & Franklin: The Early Years,4
998229,Eleanor & Franklin: The Early Years,3
2024848,Eleanor & Franklin: The Early Years,4
1850680,Midnight Dancers,1
610437,Midnight Dancers,5
2609870,Midnight Dancers,1
844736,Disney Princess Stories: Vol: 2: Tales of Friendship,4
2625420,Disney Princess Stories: Vol: 2: Tales of Friendship,3
1188093,Disney Princess Stories: Vol: 2: Tales of Friendship,2
1451361,The Couch Trip,1
2317555,The Couch Trip,2
2038379,The Couch Trip,3
1744889,Teen Wolf / Teen Wolf Too (Double Feature),1
1174530,Teen Wolf / Teen Wolf Too (Double Feature),3
1008399,Teen Wolf / Teen Wolf Too (Double Feature),2
1488844,Unforgettable,3
712664,Unforgettable,4
1990901,Unforgettable,3
2480084,Fade to Black,2
426397,Fade to Black,4
1488844,Fade to Black,3
1025579,The Lair of the White Worm,4
249052,The Lair of the White Worm,4
58248,The Lair of the White Worm,3
712664,Cracker: Series 1,4
2006795,Cracker: Series 1,5
25382,Cracker: Series 1,4
1609442,Turbulence 2: Fear of Flying,4
1379632,Turbulence 2: Fear of Flying,5
813117,Turbulence 2: Fear of Flying,5
1260731,Aladdin: Platinum Edition,4
2535052,Aladdin: Platinum Edition,3
2547935,Aladdin: Platinum Edition,2
1432761,Film School: Season 1,5
1185389,Film School: Season 1,5
2366565,Film School: Season 1,4
420417,Ziegfeld Girl,2
1227322,Ziegfeld Girl,1
2596383,Ziegfeld Girl,3
1048199,Gaudi Afternoon,5
1907667,Gaudi Afternoon,4
2283972,Gaudi Afternoon,3
1629193,The Sailor Who Fell from Grace with the Sea,2
2072766,The Sailor Who Fell from Grace with the Sea,3
861088,The Sailor Who Fell from Grace with the Sea,2
2459854,Bill's Run: A Political Journey in Rural Kansas: POV,1
2464686,Bill's Run: A Political Journey in Rural Kansas: POV,3
2348599,Bill's Run: A Political Journey in Rural Kansas: POV,3
656399,Ansel Adams: American Experience,3
2514465,Ansel Adams: American Experience,3
2625420,Ansel Adams: American Experience,2
1618902,The Lower Depths (Les Bas-fonds),4
2440364,The Lower Depths (Les Bas-fonds),4
1167442,The Lower Depths (Les Bas-fonds),3
876388,Yngwie Malmsteen: Live!,4
134188,Yngwie Malmsteen: Live!,4
2625420,Yngwie Malmsteen: Live!,2
1443246,Shadow of the Thin Man,4
1756761,Shadow of the Thin Man,5
1513144,Shadow of the Thin Man,2
1091832,Little House on the Prairie: Season 2,5
1907667,Little House on the Prairie: Season 2,4
938385,Little House on the Prairie: Season 2,5
1281187,Another Woman,5
1632018,Another Woman,5
1753259,Another Woman,5
1300046,Clockers,3
2036099,Clockers,4
573364,Clockers,4
712664,Traces of Red,4
306466,Traces of Red,3
2088422,Traces of Red,5
2360117,Great Balls of Fire!,4
1302469,Great Balls of Fire!,5
1534640,Great Balls of Fire!,2
1778851,The Man Who Copied,5
1744889,The Man Who Copied,3
1174530,The Man Who Copied,3
716091,Showdown in Little Tokyo,4
120539,Showdown in Little Tokyo,2
2482233,Showdown in Little Tokyo,5
1945809,Denise Austin: Fat-Blasting Yoga: 21 Days to a Yoga Body,1
1468812,Denise Austin: Fat-Blasting Yoga: 21 Days to a Yoga Body,1
41412,Denise Austin: Fat-Blasting Yoga: 21 Days to a Yoga Body,2
325046,Maelstrom,4
978293,Maelstrom,4
2362818,Maelstrom,2
716091,Rhinoceros,5
603277,Rhinoceros,2
1854947,Rhinoceros,3
1249706,The Song of Bernadette,2
656418,The Song of Bernadette,1
2544161,The Song of Bernadette,3
1109700,Ball of Fire,4
2202464,Ball of Fire,5
2314362,Ball of Fire,3
1481271,Descendants of Darkness,4
1109700,Descendants of Darkness,5
1838501,Descendants of Darkness,3
1294425,Funny Dirty Little War,5
1930438,Funny Dirty Little War,4
2578460,Funny Dirty Little War,5
1174811,Invasion of the Body Snatchers,1
2554745,Invasion of the Body Snatchers,2
2081036,Invasion of the Body Snatchers,2
1734805,Parallel Dual,4
716091,Parallel Dual,4
1527030,Parallel Dual,2
709973,Breathless,5
1519388,Breathless,4
457142,Breathless,5
306466,Aberdeen,2
1331887,Aberdeen,2
339448,Aberdeen,5
364518,Moving Target,3
1402412,Moving Target,2
1277134,Moving Target,2
2012897,The Looney Tunes Golden Collection: Vol: 1,3
52540,The Looney Tunes Golden Collection: Vol: 1,5
2209992,The Looney Tunes Golden Collection: Vol: 1,3
1116838,Play for Me,5
1907667,Play for Me,3
1265764,Play for Me,4
1503457,Get Backers,1
2388344,Get Backers,2
1784308,Get Backers,2
670715,Real Men,5
1651307,Real Men,5
1519388,Real Men,5
1276913,Sonic X,5
1744889,Sonic X,3
1608985,Sonic X,4
2447366,House of Fools,5
2625420,House of Fools,2
2021536,House of Fools,1
771345,Lassie Come Home,3
1402412,Lassie Come Home,1
1277134,Lassie Come Home,3
716091,The Laramie Project,3
76187,The Laramie Project,5
2229588,The Laramie Project,5
771345,The Best of Andy Williams: Christmas Shows,4
1601783,The Best of Andy Williams: Christmas Shows,3
1945809,The Best of Andy Williams: Christmas Shows,3
1907667,Vulgar,3
1134828,Vulgar,4
635363,Vulgar,4
712664,Control Room,2
1206156,Control Room,1
1657481,Control Room,5
1527030,Godmother,5
1264001,Godmother,3
487119,Godmother,3
1165450,Bent,2
751812,Bent,3
2625420,Bent,2
844736,Paper Moon,4
955538,Paper Moon,3
705162,Paper Moon,5
1990901,Bar Girls,4
765331,Bar Girls,4
1109700,Bar Girls,4
400164,Liar's Moon,3
1768932,Liar's Moon,2
1575876,Liar's Moon,3
2082617,Father's Little Dividend,3
2551641,Father's Little Dividend,3
1393236,Father's Little Dividend,2
1109700,Modulations: Cinema for the Ear,3
2289614,Modulations: Cinema for the Ear,3
1331887,Modulations: Cinema for the Ear,4
808189,Double Team,1
1645724,Double Team,5
570414,Double Team,3
2105852,The Hole,2
1276913,The Hole,4
1008399,The Hole,1
1812571,An American Rhapsody,4
1907667,An American Rhapsody,3
1008399,An American Rhapsody,3
364518,Joe Versus the Volcano,3
1380819,Joe Versus the Volcano,4
1696734,Joe Versus the Volcano,3
1990901,Lan Yu,2
1033508,Lan Yu,4
306466,Lan Yu,1
844736,Super Size Me,4
2003092,Super Size Me,3
1579304,Super Size Me,2
1128809,Heck's Way Home,3
944978,Heck's Way Home,5
185150,Heck's Way Home,3
1710042,Songs from the Second Floor,3
2105786,Songs from the Second Floor,3
1535755,Songs from the Second Floor,5
1728300,The Jeffersons: Season 4,5
573364,The Jeffersons: Season 4,3
67315,The Jeffersons: Season 4,1
289162,Batman: The Animated Series: Tales of the Dark Knight,3
1227322,Batman: The Animated Series: Tales of the Dark Knight,1
1673185,Batman: The Animated Series: Tales of the Dark Knight,3
592921,The Final Hit,2
1754151,The Final Hit,4
542786,The Final Hit,3
2625420,The Omen,2
2260788,The Omen,2
1998055,The Omen,1
364518,A Very Long Engagement: Bonus Material,2
712664,A Very Long Engagement: Bonus Material,4
1990901,A Very Long Engagement: Bonus Material,3
2620671,The Scent of Green Papaya,3
214166,The Scent of Green Papaya,2
80241,The Scent of Green Papaya,4
1468812,Keen Eddie: The Complete Series,5
1109700,Keen Eddie: The Complete Series,4
1712147,Keen Eddie: The Complete Series,4
1296163,Youngblood,4
519545,Youngblood,5
1056998,Youngblood,3
393953,Fly Jefferson Airplane,4
2400678,Fly Jefferson Airplane,3
30878,Fly Jefferson Airplane,4
2252101,Le Portrait de Petite Cossette,4
1623132,Le Portrait de Petite Cossette,5
2622033,Le Portrait de Petite Cossette,3
874115,Berlin: Symphony of a Great City / Opus 1,4
503548,Berlin: Symphony of a Great City / Opus 1,3
619705,Berlin: Symphony of a Great City / Opus 1,4
76196,The Adventures of Rocky and Bullwinkle,4
1553670,The Adventures of Rocky and Bullwinkle,4
499718,The Adventures of Rocky and Bullwinkle,4
1392773,Ballykissangel: Series 3,4
306466,Ballykissangel: Series 3,2
1476213,Ballykissangel: Series 3,2
1575876,The Wild Angels,5
938385,The Wild Angels,1
922616,The Wild Angels,5
2620671,La Chevre,3
1956280,La Chevre,3
1977959,La Chevre,2
573364,Singin' in the Rain,3
1739854,Singin' in the Rain,5
2467008,Singin' in the Rain,4
1342774,Sex,5
716091,Sex,5
1990901,Sex,5
373243,White,1
1902787,White,1
1650301,White,1
1990901,Widespread Panic: The Earth Will Swallow You,5
1325924,Widespread Panic: The Earth Will Swallow You,4
1744889,Widespread Panic: The Earth Will Swallow You,2
2023579,Na Tum Jaano Na Hum,3
1676765,Na Tum Jaano Na Hum,3
2576696,Na Tum Jaano Na Hum,4
2625420,Heart of Glass,2
569281,Heart of Glass,2
1508073,Heart of Glass,3
1696725,Just Visiting,3
931626,Just Visiting,3
2256992,Just Visiting,1
1583391,Martin & Orloff,3
1945809,Martin & Orloff,1
41412,Martin & Orloff,4
2525092,A Beautiful Mind: Bonus Material,5
515948,A Beautiful Mind: Bonus Material,3
2467175,A Beautiful Mind: Bonus Material,4
306466,The Lon Chaney Collection: The Unknown,3
1052739,The Lon Chaney Collection: The Unknown,3
1307210,The Lon Chaney Collection: The Unknown,5
1945809,The Other Side of Heaven,5
1850680,The Other Side of Heaven,1
568620,The Other Side of Heaven,4
1402412,To Catch a Thief,3
998229,To Catch a Thief,4
143278,To Catch a Thief,3
2031561,The Bourne Supremacy,3
515851,The Bourne Supremacy,3
29545,The Bourne Supremacy,3
641695,Kati Patang,5
1277134,Kati Patang,3
1571111,Kati Patang,3
1850680,The Duel,1
2625420,The Duel,2
569281,The Duel,3
2006795,Fletch Lives,5
715944,Fletch Lives,4
530441,Fletch Lives,4
1219191,Scream 3,3
1744889,Scream 3,2
2111422,Scream 3,3
496476,Princess Daisy,5
1734805,Princess Daisy,3
889439,Princess Daisy,3
2381246,Aparajito,2
1593853,Aparajito,3
497196,Aparajito,1
716091,Giant,4
573364,Giant,4
2435946,Giant,5
716091,Not Without My Daughter,5
1527030,Not Without My Daughter,4
1990901,Not Without My Daughter,5
889439,Watermelon Man,3
2640108,Watermelon Man,3
306466,Watermelon Man,1
716091,Hitched,3
141932,Hitched,4
2431832,Hitched,4
1863499,The Queens of Comedy,3
29395,The Queens of Comedy,2
1307137,The Queens of Comedy,2
308495,Radiohead: Meeting People Is Easy,5
592921,Radiohead: Meeting People Is Easy,5
2503691,Radiohead: Meeting People Is Easy,5
1990901,Center Stage,4
139053,Center Stage,3
